2023-10-09 20:35:19,954 INFO m.ApplicationManager [ApplicationManager.java:31] Test started on Chrome
2023-10-09 20:35:31,357 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='email']
2023-10-09 20:35:31,384 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='email'] is found
2023-10-09 20:35:31,700 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='Address']
2023-10-09 20:35:31,790 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='Address'] is found
2023-10-09 20:35:32,387 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='description']
2023-10-09 20:35:32,419 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='description'] is found
2023-10-09 20:35:32,711 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.xpath: //button[.='Save']
2023-10-09 20:35:32,728 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.xpath: //button[.='Save'] is found
2023-10-09 20:35:32,832 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.xpath: //div[@class = 'contact-item_card__2SOIM'][last()]//h3
2023-10-09 20:35:33,410 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.xpath: //div[@class = 'contact-item_card__2SOIM'][last()]//h3 is found
2023-10-09 20:35:33,430 INFO m.NGListener [NGListener.java:22] Success test ---> addNewContactPositive
2023-10-09 20:35:33,431 INFO t.TestBase [TestBase.java:32] Finished test ----> addNewContactPositive
2023-10-09 20:35:33,432 INFO t.TestBase [TestBase.java:33] ==============================================================
2023-10-09 20:35:33,433 INFO t.TestBase [TestBase.java:27] Started test ----> addNewContactPositive
2023-10-09 20:35:33,433 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.xpath: //*[.='Sign Out']
2023-10-09 20:35:33,454 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.xpath: //*[.='Sign Out'] is found
2023-10-09 20:35:33,455 INFO m.NGListener [NGListener.java:16] Start of the test ---> addNewContactPositive
2023-10-09 20:35:33,455 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.xpath: //a[.='ADD']
2023-10-09 20:35:33,482 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.xpath: //a[.='ADD'] is found
2023-10-09 20:35:33,547 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='Name']
2023-10-09 20:35:33,577 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='Name'] is found
2023-10-09 20:35:33,776 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='Last Name']
2023-10-09 20:35:33,800 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='Last Name'] is found
2023-10-09 20:35:34,198 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='Phone']
2023-10-09 20:35:34,228 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='Phone'] is found
2023-10-09 20:35:34,423 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='email']
2023-10-09 20:35:34,500 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='email'] is found
2023-10-09 20:35:34,700 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='Address']
2023-10-09 20:35:34,726 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='Address'] is found
2023-10-09 20:35:34,920 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='description']
2023-10-09 20:35:34,935 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='description'] is found
2023-10-09 20:35:35,062 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.xpath: //button[.='Save']
2023-10-09 20:35:35,075 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.xpath: //button[.='Save'] is found
2023-10-09 20:35:35,102 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.xpath: //div[@class = 'contact-item_card__2SOIM'][last()]//h3
2023-10-09 20:35:35,899 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.xpath: //div[@class = 'contact-item_card__2SOIM'][last()]//h3 is found
2023-10-09 20:35:35,917 INFO m.NGListener [NGListener.java:22] Success test ---> addNewContactPositive
2023-10-09 20:35:35,918 INFO t.TestBase [TestBase.java:32] Finished test ----> addNewContactPositive
2023-10-09 20:35:35,918 INFO t.TestBase [TestBase.java:33] ==============================================================
2023-10-09 20:35:35,920 INFO t.TestBase [TestBase.java:27] Started test ----> addNewContactPositive
2023-10-09 20:35:35,920 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.xpath: //*[.='Sign Out']
2023-10-09 20:35:35,930 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.xpath: //*[.='Sign Out'] is found
2023-10-09 20:35:35,931 INFO m.NGListener [NGListener.java:16] Start of the test ---> addNewContactPositive
2023-10-09 20:35:35,931 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.xpath: //a[.='ADD']
2023-10-09 20:35:35,949 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.xpath: //a[.='ADD'] is found
2023-10-09 20:35:36,013 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='Name']
2023-10-09 20:35:36,025 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='Name'] is found
2023-10-09 20:35:36,149 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='Last Name']
2023-10-09 20:35:36,170 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='Last Name'] is found
2023-10-09 20:35:36,286 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='Phone']
2023-10-09 20:35:36,313 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='Phone'] is found
2023-10-09 20:35:36,512 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='email']
2023-10-09 20:35:36,539 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='email'] is found
2023-10-09 20:35:36,764 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='Address']
2023-10-09 20:35:36,782 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='Address'] is found
2023-10-09 20:35:36,899 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='description']
2023-10-09 20:35:36,922 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='description'] is found
2023-10-09 20:35:37,092 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.xpath: //button[.='Save']
2023-10-09 20:35:37,101 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.xpath: //button[.='Save'] is found
2023-10-09 20:35:37,138 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.xpath: //div[@class = 'contact-item_card__2SOIM'][last()]//h3
2023-10-09 20:35:37,881 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.xpath: //div[@class = 'contact-item_card__2SOIM'][last()]//h3 is found
2023-10-09 20:35:37,891 INFO m.NGListener [NGListener.java:22] Success test ---> addNewContactPositive
2023-10-09 20:35:37,893 INFO t.TestBase [TestBase.java:32] Finished test ----> addNewContactPositive
2023-10-09 20:35:37,893 INFO t.TestBase [TestBase.java:33] ==============================================================
2023-10-09 20:35:37,894 INFO t.TestBase [TestBase.java:27] Started test ----> addNewContactPositive
2023-10-09 20:35:37,895 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.xpath: //*[.='Sign Out']
2023-10-09 20:35:37,916 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.xpath: //*[.='Sign Out'] is found
2023-10-09 20:35:37,918 INFO m.NGListener [NGListener.java:16] Start of the test ---> addNewContactPositive
2023-10-09 20:35:37,920 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.xpath: //a[.='ADD']
2023-10-09 20:35:37,947 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.xpath: //a[.='ADD'] is found
2023-10-09 20:35:37,993 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='Name']
2023-10-09 20:35:38,004 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='Name'] is found
2023-10-09 20:35:38,140 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='Last Name']
2023-10-09 20:35:38,165 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='Last Name'] is found
2023-10-09 20:35:38,322 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='Phone']
2023-10-09 20:35:38,353 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='Phone'] is found
2023-10-09 20:35:38,558 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='email']
2023-10-09 20:35:38,581 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='email'] is found
2023-10-09 20:35:38,743 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='Address']
2023-10-09 20:35:38,777 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='Address'] is found
2023-10-09 20:35:38,925 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.cssSelector: [placeholder='description']
2023-10-09 20:35:38,954 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.cssSelector: [placeholder='description'] is found
2023-10-09 20:35:39,095 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.xpath: //button[.='Save']
2023-10-09 20:35:39,118 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.xpath: //button[.='Save'] is found
2023-10-09 20:35:39,173 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.xpath: //div[@class = 'contact-item_card__2SOIM'][last()]//h3
2023-10-09 20:35:39,735 INFO m.WDListener [WDListener.java:27] Element with locator ---> By.xpath: //div[@class = 'contact-item_card__2SOIM'][last()]//h3 is found
2023-10-09 20:35:39,746 INFO m.NGListener [NGListener.java:22] Success test ---> addNewContactPositive
2023-10-09 20:35:39,748 INFO t.TestBase [TestBase.java:32] Finished test ----> addNewContactPositive
2023-10-09 20:35:39,748 INFO t.TestBase [TestBase.java:33] ==============================================================
2023-10-09 20:35:39,750 INFO t.TestBase [TestBase.java:27] Started test ----> loginNegativeTestWrongEmail
2023-10-09 20:35:39,751 INFO m.NGListener [NGListener.java:16] Start of the test ---> loginNegativeTestWrongEmail
2023-10-09 20:35:39,751 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.xpath: //*[.='LOGIN']
2023-10-09 20:35:42,901 INFO m.WDListener [WDListener.java:33] Something went wrong!!!!
2023-10-09 20:35:42,902 INFO m.WDListener [WDListener.java:34] no such element: Unable to locate element: {"method":"xpath","selector":"//*[.='LOGIN']"}
  (Session info: chrome=117.0.5938.149)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'TALIBINSHTOK', ip: '192.168.1.185', os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_333'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 117.0.5938.149, chrome: {chromedriverVersion: 116.0.5845.96 (1a3918166880..., userDataDir: C:\Users\tali_\AppData\Loca...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:59377}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: d1496ca91b8f33d8764b1f168f68ef5a
*** Element info: {Using=xpath, value=//*[.='LOGIN']}
2023-10-09 20:35:42,902 INFO m.WDListener [WDListener.java:35] org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"xpath","selector":"//*[.='LOGIN']"}
  (Session info: chrome=117.0.5938.149)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'TALIBINSHTOK', ip: '192.168.1.185', os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_333'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 117.0.5938.149, chrome: {chromedriverVersion: 116.0.5845.96 (1a3918166880..., userDataDir: C:\Users\tali_\AppData\Loca...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:59377}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: d1496ca91b8f33d8764b1f168f68ef5a
*** Element info: {Using=xpath, value=//*[.='LOGIN']}
2023-10-09 20:35:43,385 INFO m.WDListener [WDListener.java:40] Here is the path to screenshot with error ---> src/test/screenshots/screenshot-2142.png
2023-10-09 20:35:43,387 INFO m.NGListener [NGListener.java:28] Failure test ---> org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"xpath","selector":"//*[.='LOGIN']"}
  (Session info: chrome=117.0.5938.149)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'TALIBINSHTOK', ip: '192.168.1.185', os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_333'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 117.0.5938.149, chrome: {chromedriverVersion: 116.0.5845.96 (1a3918166880..., userDataDir: C:\Users\tali_\AppData\Loca...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:59377}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: d1496ca91b8f33d8764b1f168f68ef5a
*** Element info: {Using=xpath, value=//*[.='LOGIN']}
2023-10-09 20:35:43,388 INFO t.TestBase [TestBase.java:32] Finished test ----> loginNegativeTestWrongEmail
2023-10-09 20:35:43,392 INFO t.TestBase [TestBase.java:33] ==============================================================
2023-10-09 20:35:43,393 INFO t.TestBase [TestBase.java:27] Started test ----> loginNegativeTestWrongPassword
2023-10-09 20:35:43,394 INFO m.NGListener [NGListener.java:16] Start of the test ---> loginNegativeTestWrongPassword
2023-10-09 20:35:43,394 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.xpath: //*[.='LOGIN']
2023-10-09 20:35:46,470 INFO m.WDListener [WDListener.java:33] Something went wrong!!!!
2023-10-09 20:35:46,471 INFO m.WDListener [WDListener.java:34] no such element: Unable to locate element: {"method":"xpath","selector":"//*[.='LOGIN']"}
  (Session info: chrome=117.0.5938.149)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'TALIBINSHTOK', ip: '192.168.1.185', os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_333'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 117.0.5938.149, chrome: {chromedriverVersion: 116.0.5845.96 (1a3918166880..., userDataDir: C:\Users\tali_\AppData\Loca...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:59377}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: d1496ca91b8f33d8764b1f168f68ef5a
*** Element info: {Using=xpath, value=//*[.='LOGIN']}
2023-10-09 20:35:46,480 INFO m.WDListener [WDListener.java:35] org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"xpath","selector":"//*[.='LOGIN']"}
  (Session info: chrome=117.0.5938.149)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'TALIBINSHTOK', ip: '192.168.1.185', os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_333'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 117.0.5938.149, chrome: {chromedriverVersion: 116.0.5845.96 (1a3918166880..., userDataDir: C:\Users\tali_\AppData\Loca...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:59377}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: d1496ca91b8f33d8764b1f168f68ef5a
*** Element info: {Using=xpath, value=//*[.='LOGIN']}
2023-10-09 20:35:47,394 INFO m.WDListener [WDListener.java:40] Here is the path to screenshot with error ---> src/test/screenshots/screenshot-2146.png
2023-10-09 20:35:47,396 INFO m.NGListener [NGListener.java:28] Failure test ---> org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"xpath","selector":"//*[.='LOGIN']"}
  (Session info: chrome=117.0.5938.149)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'TALIBINSHTOK', ip: '192.168.1.185', os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_333'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 117.0.5938.149, chrome: {chromedriverVersion: 116.0.5845.96 (1a3918166880..., userDataDir: C:\Users\tali_\AppData\Loca...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:59377}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: d1496ca91b8f33d8764b1f168f68ef5a
*** Element info: {Using=xpath, value=//*[.='LOGIN']}
2023-10-09 20:35:47,438 INFO t.TestBase [TestBase.java:32] Finished test ----> loginNegativeTestWrongPassword
2023-10-09 20:35:47,439 INFO t.TestBase [TestBase.java:33] ==============================================================
2023-10-09 20:35:47,440 INFO t.TestBase [TestBase.java:27] Started test ----> loginPositiveTest
2023-10-09 20:35:47,441 INFO m.NGListener [NGListener.java:16] Start of the test ---> loginPositiveTest
2023-10-09 20:35:47,442 INFO m.WDListener [WDListener.java:21] Start searching element by locator ---> By.xpath: //*[.='LOGIN']
2023-10-09 20:35:50,543 INFO m.WDListener [WDListener.java:33] Something went wrong!!!!
2023-10-09 20:35:50,546 INFO m.WDListener [WDListener.java:34] no such element: Unable to locate element: {"method":"xpath","selector":"//*[.='LOGIN']"}
  (Session info: chrome=117.0.5938.149)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'TALIBINSHTOK', ip: '192.168.1.185', os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_333'
Driver info: org.openqa.selenium.chrome.ChromeDriver
